Periods,Solar PV,Wind
820,0.0,35146.93037229596
821,0.0,29286.014034421587
822,0.0,27284.72552880596
823,0.0,29286.014034421587
824,26.768779755792675,32287.946792845047
825,80.36745789960597,55910.164674245054
826,240.6186213411853,55910.164674245054
827,321.54545541090044,51751.082958449
828,360.5424145750727,47346.31069456769
829,378.4263459189722,44068.338142266206
830,368.5116191536274,42921.04774896071
831,327.24140757621586,44068.338142266206
832,219.58178216784515,52829.363403285024
833,58.09329962938871,62090.58688332368
834,43.81359259679061,70319.99057313311
835,16.775766941152085,74715.67782653887
836,0.0,74715.67782653887
837,0.0,72571.44014195068
838,0.0,70319.99057313311
839,0.0,69478.34833108584
840,0.0,65717.30613949784
841,0.0,59145.00600875307
842,0.0,61150.32633542669
843,0.0,55910.164674245054
844,0.0,53907.64384812104
845,0.0,52829.363403285024
846,0.0,49594.522068777
847,0.0,51751.082958449
848,38.400990603403976,47346.31069456769
849,153.40404151976563,59145.00600875307
850,243.5634003899364,54985.92429295705
851,321.2541498120511,45051.72990795666
852,361.71792059411473,34289.2352984607
853,378.2079985919553,35146.93037229596
854,368.6218220061555,50672.802513612995
855,327.0652522067894,62090.58688332368
856,222.43145028395907,72571.44014195068
857,56.42565196099525,78832.97615755333
858,42.13657648806223,82066.58517155297
859,16.3631810994936,83678.45619907897
860,0.0,82618.66475930902
861,0.0,80410.34640828484
862,0.0,79385.05574530936
863,0.0,75466.16101614473
864,0.0,70319.99057313311
865,0.0,63971.10797911769
866,0.0,59145.00600875307
867,0.0,54985.92429295705
868,0.0,52829.363403285024
869,0.0,49594.522068777
870,0.0,45051.72990795666
871,0.0,47346.31069456769
872,27.20268550053425,50672.802513612995
