Periods,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041
11,142000,166288.09617246027,192133.5644128832,219267.07926962053,247210.84007634863,275277.4973757428,302660.0829216799,328569.10100503743,352358.05689230526,373598.1890380159,392093.7300189446,407851.84194557264,421029.5886887298,431877.2354667545,440689.5690752103,447769.8268977704,453406.1906842041,457858.5908502818,461352.98446316994,464080.528763986
12,154000,180340.61134196396,208370.20365904237,237796.69160226453,268101.89698420913,298540.3844779182,328236.9913375965,356335.5039068716,382134.7940944719,405169.8669848905,425228.41142899625,442318.1947860436,456609.5539300309,468373.9032526775,477930.9411097352,485609.530579272,491722.2067983621,496550.8661334042,500340.5606149871,503298.60161728057
13,108000,126472.63652553316,146129.75321543228,166766.5109937959,188019.51217074407,209365.983919579,230192.17574324948,249897.6261165073,267990.6348194998,284145.1015218712,298212.1326904649,310197.17556423834,320219.68717171,328470.0100733063,335172.3483107234,340557.33313351544,344844.1450274228,348230.4775481016,350888.1853663546,352962.6556796513
14,218000,255287.35891265023,294965.61297189107,336621.29070969915,379520.86715946486,422609.11568952055,464647.1695558184,504422.986049987,540944.059172694,573552.1493682215,601946.7122826051,626138.7432685551,646369.3685503035,663022.798110933,676551.5919605342,687421.2835472812,696074.2927405386,702909.6676433904,708274.3000913454,712461.6568348517
15,153000,179169.56841117196,207017.15038852903,236252.5572412109,266360.9755752208,296601.8105527369,326105.5823029368,354021.6369983854,379653.3993276247,402538.8938226509,422467.18797815865,439445.9987160043,453644.5568265891,465332.5142705172,474827.4934401914,482456.22193914687,488529.2054555157,493326.5098598107,497091.595935669,500030.4288795061
16,152000,177998.52548038,205664.0971180158,234708.4228801572,264620.05416623235,294663.2366275556,323974.173268277,351707.77008989925,377172.0045607775,399907.92066041136,419705.964527321,436573.8026459651,450679.55972314737,462291.12528835697,471724.0457706477,479302.9132990218,485336.2041126691,490102.15358621714,493842.6312563509,496762.2561417315
17,138000,161603.92444929236,186721.35133083013,213090.54182540587,240247.1544403952,267523.2016750176,294134.446783041,319313.6333710927,342432.4778249164,363074.2963890577,381048.8362155941,396363.0576654157,409169.6002749627,419711.6795381136,428275.7783970354,435156.59233726974,440634.1853128181,444961.16575590766,448357.12574589753,451007.8378128878
18,70000,81973.00515543815,94713.72893592832,108089.4052737566,121864.49862918595,135700.1747626901,149198.6324261802,161970.68359403254,173697.6336793054,184168.1213567684,193285.64155863467,201053.72490274708,207549.79724092316,212897.22875121704,217241.33686806145,220731.60480876,223510.0939992555,225704.93915154733,227427.52755226687,228772.09164421845
19,105000,122959.50773315722,142070.5934038925,162134.1079106349,182796.74794377893,203550.26214403516,223797.94863927035,242956.0253910488,260546.45051895813,276252.18203515257,289928.462337952,301580.5873541206,311324.6958613847,319345.8431268255,325862.0053020922,331097.40721314005,335265.1409988833,338557.4087273211,341141.2913284003,343158.1374663277
20,252000,295102.81855957734,340969.424169342,389121.85898552375,438712.1950650695,488520.6291456843,537115.0767342488,583094.4609385171,625311.4812454995,663005.2368843663,695828.3096110848,723793.4096498895,747179.2700673232,766430.0235043813,782068.8127250212,794633.777311536,804636.3383973199,812537.7809455706,818739.0991881607,823579.5299191864
21,240000,281050.30339007365,324732.78492318286,370592.24665287975,417821.138157209,465257.74204350886,511538.1683183322,555328.058036683,595534.7440433329,631433.5589374916,662693.6282010331,689327.0568094185,711599.3048260221,729933.3557184584,744827.4406904964,756794.0736300343,766320.3222831618,773845.5056624481,779751.5230363435,784361.4570658918
22,210000,245919.01546631445,284141.186807785,324268.2158212698,365593.49588755786,407100.5242880703,447595.8972785407,485912.0507820976,521092.90103791625,552504.3640703051,579856.924675904,603161.1747082412,622649.3917227694,638691.686253651,651724.0106041844,662194.8144262801,670530.2819977666,677114.8174546422,682282.5826568006,686316.2749326554
23,243000,284563.4321824496,328791.9447347226,375224.6497360408,423043.9023841741,471073.46381905273,517932.3954223113,562269.6587621415,602978.9283438745,639326.4784242103,670977.2985535461,697943.6450195363,720494.2961363475,739057.5226649392,754137.7836991275,766253.9995504097,775899.3263117013,783518.5744832287,789498.4170742979,794165.9752792155
24,233000,272853.00287452986,315261.41202959,359783.30612550414,405634.6882942904,451687.7245672399,496618.3050757141,539130.9896772797,578164.9806754023,613016.7468018148,643365.0640451696,669221.6843191439,690844.3251019298,708643.6328433367,723103.3070036902,734720.9131491584,743969.3128832362,751275.0117472934,757008.7702811168,761484.2479014699
25,211000,247090.05839710645,285494.24007829826,325812.3501823235,367334.4172965463,409039.0982132516,449727.3063132004,488225.9176905838,523574.2958047635,555135.3372325447,582618.1481267416,606033.3707782804,625614.3888262111,641733.0752358113,654827.458273728,665348.1230664052,673723.283340613,680339.1737282356,685531.5473361188,689584.44767043
26,184000,215471.8992657232,248961.8017744402,284120.7224338745,320329.53925386025,356697.6022333568,392179.262377388,425751.511161457,456576.6370998885,484099.0618520769,508065.1149541254,528484.0768872208,545559.4670332837,559615.5727174848,571034.3711960472,580208.7897830263,587512.2470837573,593281.5543412102,597809.50099453,601343.7837505171
27,195000,228353.37150443485,263845.3877500861,301106.2004054648,339479.67475273233,378021.91541035095,415624.7617586449,451204.0471548049,483871.979535208,513039.766636712,538438.5729133395,560078.2336576525,578174.435171143,593070.8515212474,605172.2955610283,614895.1848244029,622635.261855069,628749.4733507391,633548.1124670291,637293.6838660372
28,191000,223669.19978126697,258433.17466803305,294929.6629612502,332515.98911677883,370267.6197096258,407099.125620006,441948.5795208602,473946.4004678191,502515.87398775376,527393.6791099889,548589.4493774956,566314.446757376,580905.2955926065,592758.5048828534,602281.9502639023,609863.2564836829,615852.048256365,620552.2537497567,624220.992914939
29,245000,286905.51804403355,331498.0512757492,378312.9184581481,426525.7452021509,474950.6116694153,522195.2134916308,566897.392579114,607941.7178775689,644588.4247486894,676499.7454552214,703688.0371596147,726424.2903432309,745140.3006292597,760344.679038215,772560.61683066,782285.3289973943,789967.2870304158,795996.346432934,800702.3207547646
30,217000,254116.31598185824,293612.5597013778,335077.15634864545,377779.9457504765,420670.54176433926,462515.7605211587,502109.1191415009,538462.6644058469,570921.176205982,599185.4888317675,623266.547198516,643404.3714468618,659981.4091287728,673448.1442909904,684267.9749071561,692881.291397692,699685.3113697969,705025.3354120273,709193.4840970772
31,108000,126472.63652553316,146129.75321543228,166766.5109937959,188019.51217074407,209365.983919579,230192.17574324948,249897.6261165073,267990.6348194998,284145.1015218712,298212.1326904649,310197.17556423834,320219.68717171,328470.0100733063,335172.3483107234,340557.33313351544,344844.1450274228,348230.4775481016,350888.1853663546,352962.6556796513
32,151000,176827.48254958802,204311.04384750253,233164.28851910352,262879.132757244,292724.66270237433,321842.76423361734,349393.9031814131,374690.6097939303,397276.9474981718,416944.7410764833,433701.6065759258,447714.5626197056,459249.7363061967,468620.598101104,476149.6046588966,482143.2027698226,486877.7973126236,490593.6665770328,493494.08340395696
33,128000,149893.49514137264,173190.81862569752,197649.1982148692,222837.94035051143,248137.46242320476,272820.3564364438,296174.9642862309,317618.5301564442,336764.5647666622,353436.6017072177,367641.0969650232,379519.6292405452,389297.7897165112,397241.3017015981,403623.5059360183,408704.1718843529,412717.60301997233,415867.47895271657,418326.1104351423
34,156000,182682.6972035479,211076.31020006884,240884.96032437184,271583.73980218585,302417.5323282808,332499.8094069159,360963.237723844,387097.5836281664,410431.8133093696,430750.8583306716,448062.5869261221,462539.5481369144,474456.681216998,484137.8364488226,491916.1478595223,498108.2094840552,502999.5786805913,506838.4899736233,509834.9470928297
35,135000,158090.79565691645,182662.19151929035,208458.1387422449,235024.39021343007,261707.47989947372,287740.21967906185,312372.0326456342,334988.2935243747,355181.37690233905,372765.1658630811,387746.4694552979,400274.6089646375,410587.5125916328,418965.4353884042,425696.6664168943,431055.1812842785,435288.0969351271,438610.23170794325,441203.3195995641
36,147000,172143.31082642011,198898.8307654495,226987.7510748889,255915.4471212905,284970.3670016492,313317.12809497846,340138.4355474683,364765.03072654136,386753.0548492136,405899.8472731328,422212.8222957689,435854.57420593855,447084.1803775558,456206.807422929,463536.370098396,469371.1973984366,473980.3722182495,477597.8078597604,480421.39245285874
37,168000,196735.2123730516,227312.949446228,259414.57265701584,292474.7967100463,325680.41943045624,358076.7178228325,388729.6406256781,416874.320830333,442003.4912562441,463885.5397407232,482528.939766593,498119.5133782156,510953.3490029209,521379.2084833474,529755.851541024,536424.2255982133,541691.8539637136,545826.0661254405,549053.0199461243
38,160000,187366.86892671575,216488.5232821219,247061.49776858653,278547.4254381393,310171.8280290059,341025.4455455548,370218.7053577887,397023.1626955553,420955.7059583277,441795.75213402207,459551.37120627903,474399.5365506815,486622.2371456389,496551.6271269976,504529.3824200229,510880.2148554412,515897.0037749654,519834.3486908957,522907.6380439279
39,157000,183853.74013433987,212429.3634705821,242429.09468542552,273324.6612111742,304356.1062534621,334631.21844157565,363277.1046323301,389578.9783950136,413062.7864716091,433512.0817815092,450934.7829961613,465504.5452403562,477498.0701991582,487241.2841183664,495069.45649964747,501301.21082690166,506223.9349541848,510087.45465294144,513103.1198306042
40,160000,187366.86892671575,216488.5232821219,247061.49776858653,278547.4254381393,310171.8280290059,341025.4455455548,370218.7053577887,397023.1626955553,420955.7059583277,441795.75213402207,459551.37120627903,474399.5365506815,486622.2371456389,496551.6271269976,504529.3824200229,510880.2148554412,515897.0037749654,519834.3486908957,522907.6380439279
41,157000,183853.74013433987,212429.3634705821,242429.09468542552,273324.6612111742,304356.1062534621,334631.21844157565,363277.1046323301,389578.9783950136,413062.7864716091,433512.0817815092,450934.7829961613,465504.5452403562,477498.0701991582,487241.2841183664,495069.45649964747,501301.21082690166,506223.9349541848,510087.45465294144,513103.1198306042
42,58000,67920.48998593447,78477.08968976919,89559.79294111261,100973.44172132552,112437.28766051464,123621.7240102636,134204.2806921984,143920.89647713877,152596.4434098938,160150.96014858302,166587.37206227615,171969.83199962202,176400.5609652941,179999.96483353662,182891.9011272583,185194.07788509745,187012.66386842492,188439.9514004497,189554.01879092387
43,60000,70262.57584751841,81183.19623079571,92648.06166321994,104455.28453930226,116314.4355108772,127884.54207958304,138832.01450917075,148883.68601083322,157858.3897343729,165673.40705025828,172331.76420235462,177899.82620650553,182483.3389296146,186206.8601726241,189198.51840750856,191580.08057079045,193461.37641561203,194937.88075908588,196090.36426647296
44,160000,187366.86892671575,216488.5232821219,247061.49776858653,278547.4254381393,310171.8280290059,341025.4455455548,370218.7053577887,397023.1626955553,420955.7059583277,441795.75213402207,459551.37120627903,474399.5365506815,486622.2371456389,496551.6271269976,504529.3824200229,510880.2148554412,515897.0037749654,519834.3486908957,522907.6380439279
45,194000,227182.32857364288,262492.3344795728,299562.0660444112,337738.753343744,376083.34148516966,413493.3527239852,448890.1802463188,481390.5847683607,510408.7934744724,535677.3494625018,557206.0375876133,575209.4380677013,590029.4625390872,602068.8478914845,611741.8761842778,619442.2605122224,625525.1170771456,630299.147787711,634025.5111282626
46,158000,185024.78306513184,213782.41674109537,243973.2290464792,275065.5826201626,306294.6801786433,336762.6274762353,365590.9715408163,392060.3731618608,415693.7596338487,436273.3052323468,453806.97906620055,468469.5423437979,480539.45918131847,490344.7317879101,498222.7651397726,504494.21216974815,509448.2912277784,513336.4193322595,516371.2925683788
47,226000,264655.702358986,305790.0391359972,348974.36559812847,393448.2384313718,438117.7070909709,481698.44183309615,522933.9213178765,560795.2173074718,594599.9346661379,624036.4998893063,649116.3118288692,670089.3453778375,687353.909968215,701379.1733168841,712647.7526682824,721618.3034833106,728704.5178321387,734266.0175258901,738607.0387370482
48,224000,262313.6164974021,303083.9325949707,345886.0968760211,389966.3956133951,434240.5592406083,477435.6237637767,518306.18750090414,555832.4277737774,589337.9883416588,618514.052987631,643371.9196887907,664159.3511709541,681271.1320038945,695172.2779777966,706341.1353880321,715232.3007976176,722255.8052849516,727768.088167254,732070.693261499
49,201000,235379.6290891867,271963.70737316564,310371.0065717868,349925.2032066625,389653.3589614387,428413.2159666032,465087.2486057221,498760.34813629126,528825.6056101492,555005.9136183653,577311.410077888,595964.4177917936,611319.1854142089,623792.9815782907,633815.0366651538,641793.269912148,648095.6109923003,653041.9005429377,656902.7202926844
50,172000,201419.38409621947,232725.16252828104,265591.1101012305,299438.4823459998,333434.7151311813,366602.3539614714,397985.1082596228,426799.8998977219,452527.3839052023,474930.4335440738,494017.72404674994,509979.50179198256,523118.90493156185,533792.9991615224,542369.0861015246,549196.2309695992,554589.2790580878,558821.9248427129,562125.7108972225
51,177000,207274.5987501793,239490.42888084732,273311.7819064988,308143.08939094166,343127.5847570878,377259.39913477,409554.4428020537,439206.873731958,465682.24971640005,488736.550798262,508378.7043969462,524804.4873091914,538325.849842363,549310.2375092411,558135.6293021503,565161.2376838318,570711.0604260555,575066.7482393034,578466.5745860952
52,168000,196735.2123730516,227312.949446228,259414.57265701584,292474.7967100463,325680.41943045624,358076.7178228325,388729.6406256781,416874.320830333,442003.4912562441,463885.5397407232,482528.939766593,498119.5133782156,510953.3490029209,521379.2084833474,529755.851541024,536424.2255982133,541691.8539637136,545826.0661254405,549053.0199461243
53,287000,336089.32113729644,388326.2886373061,443166.5616224021,499644.44437966245,556370.7165270294,611714.3929473389,664079.8027355334,712160.2980851522,755089.2975627504,792471.1303904022,824320.272101263,850954.1686877848,872878.6378799898,890689.4811590519,904999.579715916,916391.3853969476,925390.2505213442,932452.8629642942,937965.5757412956
54,197000,230695.4573660188,266551.4942911126,304194.46912757214,342961.51757070905,381899.06326071353,419887.5798279643,455831.7809717773,488834.7690689024,518301.712961191,543961.0198150147,565822.6257977311,584104.4293780265,599153.6294855679,611379.1909001158,621201.8021046532,629021.264540762,635198.1858979262,640046.0418256654,643830.0293415862
55,96000,112420.12135602949,129893.11396927314,148236.8986611519,167128.4552628836,186103.0968174036,204615.26732733287,222131.2232146732,238213.89761733316,252573.42357499665,265077.45128041325,275730.82272376743,284639.72193040885,291973.34228738333,297930.9762761985,302717.62945201376,306528.1289132647,309538.20226497925,311900.6092145374,313744.58282635675
56,139000,162774.96738008433,188074.40460134335,214634.67618645955,241988.07584938355,269461.7756001989,296265.85581770074,321627.5002795789,344913.8725917636,365705.2695512973,383810.0596664317,399235.2537354549,412134.5973784045,422753.0685202738,431379.2260665791,438309.9009773949,443827.1866556645,448185.5220295012,451606.09042521566,454276.0105506624
57,153000,179169.56841117196,207017.15038852903,236252.5572412109,266360.9755752208,296601.8105527369,326105.5823029368,354021.6369983854,379653.3993276247,402538.8938226509,422467.18797815865,439445.9987160043,453644.5568265891,465332.5142705172,474827.4934401914,482456.22193914687,488529.2054555157,493326.5098598107,497091.595935669,500030.4288795061
58,117000,137012.02290266092,158307.23265005165,180663.7202432789,203687.8048516394,226813.14924621055,249374.85705518693,270722.428292883,290323.1877211248,307823.85998202715,323063.14374800364,336046.9401945916,346904.6611026858,355842.51091274846,363103.377336617,368937.1108946417,373581.1571130414,377249.68401044345,380128.8674802175,382376.2103196223
59,160000,187366.86892671575,216488.5232821219,247061.49776858653,278547.4254381393,310171.8280290059,341025.4455455548,370218.7053577887,397023.1626955553,420955.7059583277,441795.75213402207,459551.37120627903,474399.5365506815,486622.2371456389,496551.6271269976,504529.3824200229,510880.2148554412,515897.0037749654,519834.3486908957,522907.6380439279
60,137000,160432.8815185004,185368.29806031688,211546.4074643522,238506.2330314068,265584.6277498363,292003.03774838126,316999.7664626065,339951.0830580692,360443.3232268181,378287.6127647564,393490.8615953764,406204.603171521,416670.2905559533,425172.3307274917,432003.2836971446,437441.1839699715,441736.80948231416,445108.16106657946,447739.6650751133
61,153000,179169.56841117196,207017.15038852903,236252.5572412109,266360.9755752208,296601.8105527369,326105.5823029368,354021.6369983854,379653.3993276247,402538.8938226509,422467.18797815865,439445.9987160043,453644.5568265891,465332.5142705172,474827.4934401914,482456.22193914687,488529.2054555157,493326.5098598107,497091.595935669,500030.4288795061
62,156000,182682.6972035479,211076.31020006884,240884.96032437184,271583.73980218585,302417.5323282808,332499.8094069159,360963.237723844,387097.5836281664,410431.8133093696,430750.8583306716,448062.5869261221,462539.5481369144,474456.681216998,484137.8364488226,491916.1478595223,498108.2094840552,502999.5786805913,506838.4899736233,509834.9470928297
63,142000,166288.09617246027,192133.5644128832,219267.07926962053,247210.84007634863,275277.4973757428,302660.0829216799,328569.10100503743,352358.05689230526,373598.1890380159,392093.7300189446,407851.84194557264,421029.5886887298,431877.2354667545,440689.5690752103,447769.8268977704,453406.1906842041,457858.5908502818,461352.98446316994,464080.528763986
64,150000,175656.43961879605,202957.99057698928,231620.15415804987,261138.21134825563,290786.08877719304,319711.3551989576,347080.0362729269,372209.2150270831,394645.9743359323,414183.5176256457,430829.4105058866,444749.5655162638,456208.3473240365,465517.1504315602,472996.2960187715,478950.2014269761,483653.4410390301,487344.7018977148,490225.9106661824
65,148000,173314.35375721208,200251.88403596275,228531.88543594253,257656.36853027888,286908.94092683046,315448.5371296382,342452.3024559545,367246.4254933886,389384.0280114532,408661.0707239704,425085.0183658081,438819.5713093804,450125.569359716,459310.2550924728,466689.6787385212,472564.1987412831,477204.728491843,480846.77253907855,483689.5651906333
66,70000,81973.00515543815,94713.72893592832,108089.4052737566,121864.49862918595,135700.1747626901,149198.6324261802,161970.68359403254,173697.6336793054,184168.1213567684,193285.64155863467,201053.72490274708,207549.79724092316,212897.22875121704,217241.33686806145,220731.60480876,223510.0939992555,225704.93915154733,227427.52755226687,228772.09164421845
67,139000,162774.96738008433,188074.40460134335,214634.67618645955,241988.07584938355,269461.7756001989,296265.85581770074,321627.5002795789,344913.8725917636,365705.2695512973,383810.0596664317,399235.2537354549,412134.5973784045,422753.0685202738,431379.2260665791,438309.9009773949,443827.1866556645,448185.5220295012,451606.09042521566,454276.0105506624
68,269000,315010.54838304094,363971.32976806746,415372.1431234361,468307.8590178718,521476.3858737662,573349.030323464,622430.1983827822,667495.1922819023,707731.7806424386,742769.1082753247,772620.7428405567,797584.2208258332,818133.6362011054,834827.4231072647,848240.0241936635,858917.3612257105,867351.8375966606,873971.4987365684,879138.4664613538
69,257000,300958.03321353724,347734.6905219083,396842.5307907921,447416.80211001134,498213.4987715908,547772.1219075473,594663.795480948,637718.4550797356,676160.1026955639,709634.426865273,738154.3900000857,762004.255584532,781636.9684151825,797586.0510727399,810400.3205121618,820601.3451115524,828659.5623135382,834983.9225847513,839920.3936080592
70,227000,265826.745289778,307143.09240651043,350518.4999591821,395189.15984036017,440056.2810161522,483829.8508677558,525247.7882263627,563276.612074319,597230.9078283776,626797.7233401438,651988.5078989083,673054.3424812793,690395.2989503753,704482.6209864278,715801.0613084075,724811.3048261572,731928.8741057322,737514.9822052083,741875.2114748227
71,276000,323207.8488985847,373442.70266166027,426181.08365081175,480494.3088807904,535046.4033500352,588268.893566082,638627.2667421855,684864.9556498328,726148.5927781154,762097.6724311882,792726.1153308314,818339.2005499254,839423.3590762272,856551.5567940708,870313.1846745395,881268.3706256361,889922.3315118153,896714.2514917951,902015.6756257756
72,151000,176827.48254958802,204311.04384750253,233164.28851910352,262879.132757244,292724.66270237433,321842.76423361734,349393.9031814131,374690.6097939303,397276.9474981718,416944.7410764833,433701.6065759258,447714.5626197056,459249.7363061967,468620.598101104,476149.6046588966,482143.2027698226,486877.7973126236,490593.6665770328,493494.08340395696
73,240000,281050.30339007365,324732.78492318286,370592.24665287975,417821.138157209,465257.74204350886,511538.1683183322,555328.058036683,595534.7440433329,631433.5589374916,662693.6282010331,689327.0568094185,711599.3048260221,729933.3557184584,744827.4406904964,756794.0736300343,766320.3222831618,773845.5056624481,779751.5230363435,784361.4570658918
74,189000,221327.113919683,255727.0681270065,291841.3942391428,329034.1462988021,366390.47185926326,402836.3075506866,437320.8457038879,468983.6109341246,497253.9276632746,521871.2322083136,542845.0572374171,560384.4525504925,574822.517628286,586551.6095437659,595975.332983652,603477.2537979899,609403.3357091779,614054.3243911206,617684.6474393898
75,190000,222498.156850475,257080.12139751972,293385.52860019647,330775.06770779047,368329.04578444455,404967.7165853463,439634.7126123741,471465.0057009719,499884.9008255142,524632.4556591512,545717.2533074564,563349.4496539342,577863.9066104463,589655.0572133096,599128.6416237772,606670.2551408364,612627.6919827714,617303.2890704387,620952.8201771644
76,195000,228353.37150443485,263845.3877500861,301106.2004054648,339479.67475273233,378021.91541035095,415624.7617586449,451204.0471548049,483871.979535208,513039.766636712,538438.5729133395,560078.2336576525,578174.435171143,593070.8515212474,605172.2955610283,614895.1848244029,622635.261855069,628749.4733507391,633548.1124670291,637293.6838660372
77,232000,271681.9599437379,313908.35875907674,358239.17176445044,403893.766885302,449749.1506420586,494486.89604105445,536817.1227687936,575683.5859085551,610385.7736395752,640603.8405943321,666349.4882491046,687879.3279984881,705602.2438611764,719999.8593341465,731567.6045090331,740776.3115403897,748050.6554736998,753759.8056017988,758216.0751636955
78,219000,256458.40184344223,296318.6662424043,338165.4250707528,381261.7885684532,424547.6896147018,466778.5785904781,506736.85295847326,543425.4539395412,576183.1225304612,604707.9357334428,629010.9393385944,649334.3656537452,666064.1870930933,679655.0396300779,690574.5921874064,699267.2940833851,706134.0239169839,711523.2647706635,715729.8295726263
79,106000,124130.5506639492,143423.64667440575,163678.24227168856,184537.6693527673,205488.83606921643,225929.35767393003,245269.892299535,263027.8452858053,278883.15519739216,292689.68578878965,304452.78342415986,314289.6929648265,322387.2321089858,328965.4529716359,334250.7158532652,338458.1423417298,341781.7650009146,344390.2560077184,346426.31020410225
80,156000,182682.6972035479,211076.31020006884,240884.96032437184,271583.73980218585,302417.5323282808,332499.8094069159,360963.237723844,387097.5836281664,410431.8133093696,430750.8583306716,448062.5869261221,462539.5481369144,474456.681216998,484137.8364488226,491916.1478595223,498108.2094840552,502999.5786805913,506838.4899736233,509834.9470928297
81,146000,170972.26789562817,197545.77749493625,225443.6167138352,254174.52571230216,283031.79307646793,311185.7190603187,337824.56863898213,362283.63595969416,384122.0816869741,403138.6238222952,419340.6262257296,432889.5771024968,444042.7913953955,453103.3597533853,460383.0614582709,466178.19605559006,470756.0159446559,474348.8431804424,477153.2197150842
82,139000,162774.96738008433,188074.40460134335,214634.67618645955,241988.07584938355,269461.7756001989,296265.85581770074,321627.5002795789,344913.8725917636,365705.2695512973,383810.0596664317,399235.2537354549,412134.5973784045,422753.0685202738,431379.2260665791,438309.9009773949,443827.1866556645,448185.5220295012,451606.09042521566,454276.0105506624
83,140000,163946.0103108763,189427.45787185663,216178.8105475132,243728.99725837196,271400.3495253802,298397.2648523604,323941.3671880651,347395.2673586108,368336.2427135368,386571.2831172693,402107.44980549417,415099.5944818463,425794.4575024341,434482.6737361229,441463.20961752,447020.187998511,451409.8783030947,454855.0551045337,457544.1832884369
84,154000,180340.61134196396,208370.20365904237,237796.69160226453,268101.89698420913,298540.3844779182,328236.9913375965,356335.5039068716,382134.7940944719,405169.8669848905,425228.41142899625,442318.1947860436,456609.5539300309,468373.9032526775,477930.9411097352,485609.530579272,491722.2067983621,496550.8661334042,500340.5606149871,503298.60161728057
85,173000,202590.42702701144,234078.2157987943,267135.2444622842,301179.40375498816,335373.28905636264,368733.7629961311,400298.975168109,429281.2946645691,455158.35706744186,477691.6569949114,496889.9201167892,512944.4988954243,526160.2939137222,536896.4468310662,545522.3947416497,552389.2323124458,557813.6353316813,562070.889522031,565393.8836349971
86,186000,217813.9851273071,251667.90831546672,287208.99115598184,323811.38207183697,360574.7500837194,396442.0804467074,430379.2449784293,461539.426633583,489361.008176556,513587.5618558007,534228.4690272993,551489.4612401671,565698.3506818053,577241.2665351346,586515.4070632766,593898.2497694504,599730.2668883973,604307.4303531663,607880.1292260662
87,140000,163946.0103108763,189427.45787185663,216178.8105475132,243728.99725837196,271400.3495253802,298397.2648523604,323941.3671880651,347395.2673586108,368336.2427135368,386571.2831172693,402107.44980549417,415099.5944818463,425794.4575024341,434482.6737361229,441463.20961752,447020.187998511,451409.8783030947,454855.0551045337,457544.1832884369
88,140000,163946.0103108763,189427.45787185663,216178.8105475132,243728.99725837196,271400.3495253802,298397.2648523604,323941.3671880651,347395.2673586108,368336.2427135368,386571.2831172693,402107.44980549417,415099.5944818463,425794.4575024341,434482.6737361229,441463.20961752,447020.187998511,451409.8783030947,454855.0551045337,457544.1832884369
89,144000,168630.1820340442,194839.6709539097,222355.34799172787,250692.6828943254,279154.6452261053,306922.9009909993,333196.8348220098,357320.8464259997,378860.13536249497,397616.1769206199,413596.2340856511,426959.5828956133,437960.013431075,446896.4644142978,454076.4441780206,459792.1933698971,464307.3033974689,467850.9138218061,470616.87423953513
90,95000,111249.0784252375,128540.06069875987,146692.76430009824,165387.53385389523,184164.52289222227,202483.8582926732,219817.35630618705,235732.50285048597,249942.4504127571,262316.2278295756,272858.6266537282,281674.7248269671,288931.95330522314,294827.5286066548,299564.3208118886,303335.1275704182,306313.8459913857,308651.64453521936,310476.4100885822
91,127000,148722.45221058064,171837.76535518427,196105.06385381555,221097.0189415231,246198.88849802344,270688.9474017841,293861.09737774474,315137.135389597,334133.59160442266,350675.37825638003,364768.900894984,376554.6321371034,386256.4007343509,394137.8540320543,400470.1972958932,405511.1705415064,409493.2467463788,412618.5142733985,415057.9376973677
92,261000,305642.2049367051,353146.90360396134,403019.0682350068,454380.4877459648,505967.79447231593,556297.7580461863,603919.2631148928,647644.0341471245,686683.9953445222,720679.3206686235,749643.1742802426,773864.2439982991,793802.5243438235,809999.8417509148,823013.5550726623,833373.3504829385,841556.9874079124,847979.7813020237,852993.0845591574
93,227000,265826.745289778,307143.09240651043,350518.4999591821,395189.15984036017,440056.2810161522,483829.8508677558,525247.7882263627,563276.612074319,597230.9078283776,626797.7233401438,651988.5078989083,673054.3424812793,690395.2989503753,704482.6209864278,715801.0613084075,724811.3048261572,731928.8741057322,737514.9822052083,741875.2114748227
94,229000,268168.831151362,309849.198947537,353606.76868128945,398671.00265833695,443933.4288665147,488092.6689370753,529875.522043335,568239.4016080134,602492.8541528566,632320.1702418191,657732.9000389868,678984.3366881629,696478.0769146957,710689.5163255152,722107.6785886578,731197.3075118501,738377.5866529193,744012.9115638445,748411.5569503718
95,215000,251774.23012027435,290906.4531603513,331988.8876265381,374298.1029324997,416793.39391397673,458252.9424518392,497481.3853245285,533499.8748721523,565659.2298815029,593663.0419300921,617522.1550584375,637474.3772399782,653898.6311644523,667241.248951903,677961.3576269058,686495.2887119991,693236.5988226098,698527.406053391,702657.138621528
96,233000,272853.00287452986,315261.41202959,359783.30612550414,405634.6882942904,451687.7245672399,496618.3050757141,539130.9896772797,578164.9806754023,613016.7468018148,643365.0640451696,669221.6843191439,690844.3251019298,708643.6328433367,723103.3070036902,734720.9131491584,743969.3128832362,751275.0117472934,757008.7702811168,761484.2479014699
97,150000,175656.43961879605,202957.99057698928,231620.15415804987,261138.21134825563,290786.08877719304,319711.3551989576,347080.0362729269,372209.2150270831,394645.9743359323,414183.5176256457,430829.4105058866,444749.5655162638,456208.3473240365,465517.1504315602,472996.2960187715,478950.2014269761,483653.4410390301,487344.7018977148,490225.9106661824
98,195000,228353.37150443485,263845.3877500861,301106.2004054648,339479.67475273233,378021.91541035095,415624.7617586449,451204.0471548049,483871.979535208,513039.766636712,538438.5729133395,560078.2336576525,578174.435171143,593070.8515212474,605172.2955610283,614895.1848244029,622635.261855069,628749.4733507391,633548.1124670291,637293.6838660372
99,211000,247090.05839710645,285494.24007829826,325812.3501823235,367334.4172965463,409039.0982132516,449727.3063132004,488225.9176905838,523574.2958047635,555135.3372325447,582618.1481267416,606033.3707782804,625614.3888262111,641733.0752358113,654827.458273728,665348.1230664052,673723.283340613,680339.1737282356,685531.5473361188,689584.44767043
