Periods,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041
1766,166000,195680.8860966788,227879.73658809368,262446.289241548,299027.2978631237,336992.54719189915,375486.90046541614,413566.3325752331,450349.097822892,485127.6507983823,517419.2114869549,546961.8068951091,573676.937319125,597620.2530676906,618934.6748634194,637812.6837695215,654469.129479803,669123.2006871806,681987.3503954529,693261.0683317126
1767,157000,185071.6814287866,215524.81111042592,248217.2735597773,282814.9744850025,318721.86692245887,355129.17694620683,391144.0615319976,425932.5804710484,458825.5492490725,489366.3626713971,517307.2510995912,542573.9708379677,565219.1550098038,585377.9756238364,603232.4780229812,618985.8634236691,632845.4367945021,645012.1326029284,655674.6248679451
1768,166000,195680.8860966788,227879.73658809368,262446.289241548,299027.2978631237,336992.54719189915,375486.90046541614,413566.3325752331,450349.097822892,485127.6507983823,517419.2114869549,546961.8068951091,573676.937319125,597620.2530676906,618934.6748634194,637812.6837695215,654469.129479803,669123.2006871806,681987.3503954529,693261.0683317126
1769,134000,157959.2694997287,183951.11266749728,211854.23348414115,241383.48140758177,272030.12845611136,303103.88350822753,333842.7021992845,363534.813905226,391609.0675119472,417675.7490316383,441523.38628882304,463088.6120527877,482416.3488618708,499621.9664560132,514860.8411151559,528306.4057246603,540135.5957354349,550519.9093553657,559620.3804605391
1770,134000,157959.2694997287,183951.11266749728,211854.23348414115,241383.48140758177,272030.12845611136,303103.88350822753,333842.7021992845,363534.813905226,391609.0675119472,417675.7490316383,441523.38628882304,463088.6120527877,482416.3488618708,499621.9664560132,514860.8411151559,528306.4057246603,540135.5957354349,550519.9093553657,559620.3804605391
1771,245000,288806.12707039947,336328.52689206594,387345.4268926461,441335.4697377428,497368.51844587526,554182.4735784756,610384.0450658561,664671.8612446297,716001.653286769,763660.8844235177,807262.9077668779,846691.8653203954,882029.8915758085,913487.9237442032,941350.0453224864,965933.3537503117,987561.3504118026,1006547.5954631686,1023186.5165136724
1772,366000,431440.9898276172,502433.63609182095,578646.6377253408,659301.1507102606,743007.6642905729,827880.7564478453,911839.0224249116,992938.372308304,1069618.796338602,1140815.8518326837,1205951.9356843974,1264853.9702337335,1317644.654354065,1364639.1024097076,1406261.7003593063,1442986.1529494452,1475295.7316355908,1503658.8568959988,1528515.3675265473
1773,418000,492738.6167976611,573817.6499627901,660858.7283311269,752972.3524505163,848571.594736228,945503.1590032768,1041389.9217858278,1134011.583674511,1221586.494179059,1302898.9783225732,1377289.3691696122,1444559.998791532,1504850.9986885225,1558522.253571743,1606058.444672651,1648000.579051552,1684900.5896821776,1717293.4485861408,1745681.485317204
1774,332000,391361.7721933576,455759.4731761873,524892.578483096,598054.5957262474,673985.0943837983,750973.8009308323,827132.6651504661,900698.1956457839,970255.3015967646,1034838.4229739098,1093923.6137902185,1147353.87463825,1195240.5061353813,1237869.3497268388,1275625.367539043,1308938.258959606,1338246.4013743612,1363974.700790906,1386522.1366634252
1775,306000,360712.9587083357,420067.4662407027,483786.5331802029,551218.9948561196,621203.1291609708,692162.5996531165,762357.215470008,830161.5899626804,894271.452676536,953796.859728965,1008254.8970476108,1057500.8603593512,1101637.3339681523,1140927.774145821,1175726.995382371,1206431.0459085526,1233443.9723510677,1257157.404945835,1277939.077768097
1776,291000,343030.9509285153,399475.9237779232,460071.5070439184,524198.4558925843,590751.9953785703,658233.0604544344,724986.7637312821,789467.3943762744,850434.6167610196,907042.1117030352,958830.6373884142,1005662.5828907554,1047635.5038716744,1084999.9420798495,1118093.3191381372,1147292.2691483293,1172981.032529937,1195532.041958294,1215295.0053284843
1777,266000,313560.937962148,365156.6863399573,420546.4634834444,479164.22428669216,540000.105741236,601683.8284566307,662702.6775000723,721643.7350655979,777373.2235684921,829117.5316598193,876456.8712897532,919265.4537764292,957632.4537108778,991786.8886365634,1022037.192064414,1048727.641214624,1072209.4661613856,1092823.103645726,1110888.21792913
1778,233000,274660.5208465432,319855.2929218423,368373.4059836186,419719.03856691456,473007.61141995486,527038.8422195299,580487.6836748753,632116.5047755049,680932.1845543559,726257.0860027741,767723.5000395207,805221.243345519,838828.427498626,868745.6580914259,895243.1043270995,918622.3323421332,939190.998554898,957247.3050731358,973071.2585619822
1779,186000,219256.89646977265,255335.1265384664,294066.32408992725,335054.6831478374,377594.05890176655,420726.2860636591,463393.6015602009,504608.0252714332,543576.7653524043,579758.8755215277,612860.8197740379,642794.6406105859,669622.693196328,693505.1176180481,714657.5854285,733320.8318267672,749740.4537820217,764154.5010455076,776786.4982511961
1780,196000,231044.9016563196,269062.82151365274,309876.3415141169,353068.37579019426,397894.81475670025,443345.97886278055,488307.2360526848,531737.4889957038,572801.3226294153,610928.7075388142,645810.3262135023,677353.4922563164,705623.9132606467,730790.3389953625,753080.0362579892,772746.6830002493,790049.0803294422,805238.0763705348,818549.2132109378
1781,235000,277018.1218838525,322600.8319168796,371535.40946845646,423321.77709538594,477067.7625909416,531562.7807793542,585470.4105733722,637542.3975203591,686777.0960097581,732491.0524062313,774313.4013274135,812133.013674665,846028.6715114898,876202.7023668888,902927.5944929972,926507.5025768296,947252.723864382,965464.0201381412,981423.8015539306
1782,203000,239296.5052869024,278672.2079962832,320943.35371104965,365677.960639844,412105.3438551538,459179.7638221656,505746.7801974236,550728.1136026932,593258.512723323,632747.5899509147,668874.9807211275,701544.6884083276,730824.7673056698,756889.9939594826,779975.7518386317,800344.7788216869,818265.1189126365,833996.579098054,847783.113682757
1783,173000,203932.48972726168,237489.1230707241,273513.30143848073,311636.8827127735,351203.07629035274,391320.6854248012,431005.8767199718,469339.7224298814,505584.84089229,539238.0938990554,570026.4614027343,597868.1334711363,622821.1071127137,645034.3298275394,664708.399350164,682067.2253012405,697339.2392703749,710745.8531229721,722494.9688035318
1784,164000,193323.28505936943,225134.1975930564,259284.28575671004,295424.5593346523,332932.39602091245,370962.9619055919,408583.6056767363,444923.2050780378,479282.73934298015,511185.2450834976,540371.9056072163,566765.166989979,590420.0090548269,611477.6305879564,630128.1936036237,646583.9592451066,661061.4753776964,673770.6353304476,684908.5253397643
1785,192000,226329.6995817008,263571.7435235782,303552.334544441,345862.8987332515,389774.5124147268,434298.10174313193,478341.7822556912,520885.7035059955,561111.4997186109,598460.7747318996,632630.5236377167,663529.9515980242,691223.4252349193,715876.2504444368,737711.0559261936,756976.3425308565,773925.6297104739,788804.6462405239,801844.1272270412
1786,168000,198038.4871339882,230625.2755831309,265608.29272638593,302630.0363915951,341052.6983628859,380010.8390252405,418549.05947372987,455774.9905677461,490972.5622537845,523653.17789041216,553551.7081830021,580588.7076482711,604820.4970805544,626391.7191388822,645497.1739354194,662354.2997144994,677184.9259966647,690204.0654604584,701613.611323661
1787,178000,209826.49232053512,244352.9705583173,281418.31015057553,320643.72903395194,361353.4542178196,402630.53182436194,443462.6939662138,482904.4542920167,520197.1195307955,554823.0099076986,586501.2146224665,615147.5592940015,640821.7171448731,663676.9405161967,683919.6247649086,701780.1508879815,717493.5525440852,731287.6407854857,743376.3262834027
1788,160000,188608.08298475068,219643.11960298184,252960.27878703416,288219.0822777096,324812.093678939,361915.08478594327,398618.15187974274,434071.4195883296,467592.9164321757,498717.312276583,527192.1030314305,552941.6263316869,576019.5210290994,596563.5420370307,614759.2132718279,630813.6187757137,644938.0247587282,657337.2052004366,668203.4393558677
1789,156000,183892.8809101319,214152.04161290728,246636.2718173584,281013.60522076685,316691.7913369655,352867.2076662947,388652.6980827492,423219.6340986214,455903.0935213713,486249.3794696684,514012.3004556447,539118.0856733946,561619.0330033719,581649.453486105,599390.2329400323,615043.2783063209,628814.5741397601,640903.7750704257,651498.3533719709
1790,145000,170926.0752049303,199051.57714020228,229245.25265074972,261198.5433141743,294360.95989653846,327985.5455872611,361247.70014101686,393377.2240019237,423756.0805166593,451962.5642506534,477767.8433722339,501103.3488630912,522017.69093262136,540635.709971059,557125.537027594,571674.8420154906,584475.0849375975,595711.8422128956,605559.3669162551
1791,151000,177998.87831685843,207288.1941253141,238731.26310526356,272006.7588995884,306541.41340949864,341557.361266734,376195.8808365072,409654.902236486,441290.8148828658,470664.4634610252,497537.5472359125,521838.6598505295,543618.4229712125,563006.8427974477,580179.0075252877,595330.3527195798,608660.2608660498,620361.987407912,630616.9958921
1792,154000,181535.2798728225,211406.50261787,243474.2683325204,277410.8666922955,312631.64016597875,348343.2691064704,383669.9711842524,417793.7413537672,450058.1820659692,480015.4130662112,507422.39916775184,532206.3153442485,554418.7889905082,574192.409210642,591705.7427741344,607158.1080716245,620752.8488302759,632687.0600054202,643145.8103800226
1793,142000,167389.6736489662,194933.2686476464,224502.24742349284,255794.43552146724,288270.73314005835,321199.63774752466,353773.6097932717,385238.3848846425,414988.713333556,442611.6146454674,467882.9914403946,490735.6933693721,511217.3249133257,529450.1435578647,545598.8017787474,559847.0866634459,572382.4969733714,583386.7696153875,593030.5524283325
1794,179000,211005.29283918985,245725.74005583592,282999.3118929945,322445.0982981876,363383.52980331297,404892.50110427407,445954.05741546216,485617.4006644437,523119.57525849657,557939.9931094273,589796.1652664129,618603.4444585746,644421.8391513049,667405.4626539281,687761.8698478575,705722.7360053298,721524.4151988273,735395.9983179885,747552.5977793769
1795,223000,262872.51565999625,306127.59794665594,352563.3885594289,401705.3459245577,452706.8555650212,504419.1494204085,555574.0491823914,604987.0410512344,651707.6272773449,695087.2539854876,734773.9936000563,770662.3916997885,802827.2074343073,831460.4367141115,856820.6534976102,879196.481168651,898882.3720074776,916163.7297481084,931308.5436022404
1796,356000,419652.98464107024,488705.9411166346,562836.6203011511,641287.4580679039,722706.9084356392,805261.0636487239,886925.3879324276,965808.9085840334,1040394.239061591,1109646.0198153972,1173002.429244933,1230295.118588003,1281643.4342897462,1327353.8810323933,1367839.2495298171,1403560.301775963,1434987.1050881704,1462575.2815709717,1486752.6525668057
1797,394000,464447.4043499485,540871.1820223427,622914.6865130718,709739.4901088598,799849.7806843872,891215.8962853854,981597.1990038664,1068900.8707362616,1151447.5567142328,1228091.3814810857,1298210.5537148975,1361618.754841779,1418448.070534157,1469037.722266188,1513844.5626818764,1553378.5362351951,1588159.8859683685,1618692.8678060751,1645450.969413824
1798,367000,432619.7903462719,503806.4055893396,580227.6394677596,661102.5199744963,745037.7398760662,830142.7257277574,914330.38587416,995651.318680731,1072541.252066303,1143932.8350344123,1209246.8863283438,1268309.8553983066,1321244.7763604969,1368367.6245474392,1410103.9454422554,1446928.7380667934,1479326.5942903329,1507767.2144285014,1532691.6390225214
1799,347000,409043.779973178,476351.0156389668,548607.6046193804,625075.1346897826,704436.2281661988,784903.3401295146,864503.116889192,941392.3912321898,1014092.1375122812,1081593.1709998394,1143347.873449415,1199192.1521068458,1249242.3362318594,1293797.1817928103,1333259.0437832768,1368077.0357198291,1398709.3411954918,1425600.063778447,1449166.2091030378
1800,303000,357176.5571523716,415949.15774814686,479043.527952946,545814.8870634126,615112.9024044906,685376.6918133801,754883.1251222627,822022.7508453991,885504.0854934328,944445.9101237792,998370.0451157716,1047133.204865632,1090836.967948857,1129742.207732627,1164200.2601335242,1194603.290556508,1221351.3843868417,1244832.332348327,1265410.2632801742
1801,211000,248726.90943613995,289654.3639764323,333591.3676504014,380088.9147537296,428345.9485391008,477275.51806146273,525677.6877914107,572431.6845821097,616638.1585449318,657683.4555647438,695234.5858726989,729191.769724912,759625.7433571249,786718.1710613342,810713.7125022231,831885.4597604725,850512.0201505729,866863.4393580757,881193.2856505504
1802,266000,313560.937962148,365156.6863399573,420546.4634834444,479164.22428669216,540000.105741236,601683.8284566307,662702.6775000723,721643.7350655979,777373.2235684921,829117.5316598193,876456.8712897532,919265.4537764292,957632.4537108778,991786.8886365634,1022037.192064414,1048727.641214624,1072209.4661613856,1092823.103645726,1110888.21792913
1803,314000,370143.3628575732,431049.62222085183,496434.5471195546,565629.948970005,637443.7338449177,710258.3538924137,782288.1230639952,851865.1609420968,917651.0984981448,978732.7253427942,1034614.5021991824,1085147.9416759354,1130438.3100196077,1170755.9512476728,1206464.9560459624,1237971.7268473385,1265690.8735890042,1290024.2652058569,1311349.2497358902
1804,226000,266408.91721596033,310245.9064392118,357306.39378668583,407109.4537172648,458797.0823215013,511205.0572601449,563048.1395301366,613125.8801685155,660474.9944604482,704438.2035906735,744658.8455318956,781030.0471935077,813627.573453603,842646.0031273058,868347.3887464569,891024.2365206956,910974.9599717036,928488.8023456167,943837.358090163
